phase,elapsed_s,distance_m,x,y,mode,frame_ms,primary,resident_packages,pending_packages,worker_queue,complete_radius_m,working_set_bytes,private_bytes,live_package_bytes,live_mesh_bytes,live_collision_bytes,live_gl_resources,retirement_queue_bytes,worker_result_bytes,cache_entries,packages_created,packages_retired,pkg_create,pkg_retire,worker_batch,collision,mesh,gl_create,gl_delete,alloc_delta,finish_ms,swap_ms,retire_ms,wake_water_body,wake_topology,wake_terrain_state,wake_mesh,wake_collision,wake_grass,wake_tree
travel,2.539,60.9,171.592,171.592,fly,0.706,ok,2601,0,0,192.00,253030400,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.372,0.010,0.000,0,0,0,505,505,0,0
travel,2.569,61.7,172.101,172.101,fly,0.738,ok,2601,0,0,192.00,253030400,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.381,0.010,0.000,0,0,0,505,505,0,0
travel,2.599,62.4,172.611,172.611,fly,0.713,ok,2601,0,0,192.00,253034496,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.371,0.010,0.000,0,0,0,505,505,0,0
travel,2.629,63.1,173.120,173.120,fly,0.704,ok,2601,0,0,192.00,253034496,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.370,0.010,0.000,0,0,0,505,505,0,0
travel,2.660,63.8,173.633,173.633,fly,0.728,ok,2601,0,0,192.00,253034496,340537344,114090264,95883264,18123768,2904,11174640,22132800,958,505,505,0,0,0,0,0,0,0,0,0.377,0.020,0.000,0,0,0,505,505,0,0
travel,2.690,64.6,174.145,174.145,fly,0.870,ok,2601,0,0,192.00,253034496,340537344,114090264,95883264,18123768,2904,7449760,22132800,958,505,505,0,0,0,0,0,0,0,0,0.399,0.020,0.000,0,0,0,505,505,0,0
travel,2.720,65.3,174.655,174.655,fly,0.883,ok,2601,0,0,192.00,253034496,340537344,114090264,95883264,18123768,2904,7449760,22132800,958,505,505,0,0,0,0,0,0,0,0,0.401,0.023,0.000,0,0,0,505,505,0,0
travel,2.750,66.0,175.166,175.166,fly,0.719,ok,2601,0,0,192.00,253034496,340537344,114090264,95883264,18123768,2904,7449760,22132800,958,505,505,0,0,0,0,0,0,0,0,0.373,0.010,0.000,0,0,0,505,505,0,0
travel,2.780,66.7,175.675,175.675,fly,0.715,ok,2601,0,0,192.00,253034496,340537344,114090264,95883264,18123768,2904,7449760,22132800,958,505,505,0,0,0,0,0,0,0,0,0.379,0.010,0.000,0,0,0,505,505,0,0
travel,2.816,67.6,176.289,176.289,fly,0.740,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.370,0.010,0.000,0,0,0,606,606,0,0
travel,2.846,68.3,176.802,176.802,fly,0.792,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.374,0.022,0.000,0,0,0,606,606,0,0
travel,2.877,69.0,177.315,177.315,fly,0.734,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.386,0.010,0.000,0,0,0,606,606,0,0
travel,2.907,69.8,177.827,177.827,fly,0.715,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.381,0.010,0.000,0,0,0,606,606,0,0
