TransferId,EdgeId,Class,RequestedMass,AdmittedMass,SourceMassBefore,SourceMassAfter,DestinationMassBefore,DestinationMassAfter,InputSrcRev,InputDstRev,OutputSrcRev,OutputDstRev
c604dfeddb7b1d43,c543af86045bf598,mixed_downstream,32056,32056,98219,66163,20055,52111,1,1,2,2
0000000000000000,c54a0d267f494798,other_certified,0,0,44927,44927,43054,43054,1,1,1,1
0685aa08443dbc41,c5a8b4a78ce0cead,other_certified,4966,4966,4992,26,15267,20233,1,1,2,2
b8a9d561c07e4ad8,c5c7e9cc6756805f,other_certified,1,1,9296,9295,37954,37955,1,1,2,2
16ee190fae3879d6,c64749bfdefdcfb5,other_certified,4966,4966,4992,26,79539,84505,1,1,2,2
0c128055ff33cb0d,c674cce36ff9b807,other_certified,11921,11921,11947,26,11961,23882,1,1,2,2
5b3aef1b8c998cfe,c6896fc319771529,other_certified,837,837,4992,4155,4992,5829,1,1,2,2
85d2e429db457a97,c69cbb52b638e619,river_to_wetland,11100,11100,11126,26,224452,235552,1,1,2,2
aff03f1c8585bdad,c6d9a46b12f1d0f4,other_certified,5566,5566,45147,39581,12019,17585,1,1,2,2
556c6fae517dfa4e,c6e08c64315fb9c0,other_certified,22442,22442,22494,52,22549,44991,1,1,2,2
a2a8f10ea7c80240,c6ee197b2565a5eb,wetland_to_river,4966,4966,4992,26,103618,108584,1,1,2,2
c5972783be2f2ee4,c71410133dcedbdc,river_to_wetland,202690,202690,1931296,1728606,8557564,8760254,1,1,2,2
96cd7b055b4c4c51,c718ab7938a073c5,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
9187540f45649a4b,c71c5c8ea559ae4f,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
75315df0c3fa8c08,c72858f69cf22714,other_certified,1,1,115202,115201,23149,23150,1,1,2,2
63d54772725d525d,c7293c0fdf12020e,mixed_downstream,4966,4966,4992,26,141879,146845,1,1,2,2
f8e8421069855e47,c735f0b9571dfa80,mixed_downstream,4966,4966,4992,26,56406,61372,1,1,2,2
69cccdd17dd9ed7e,c73b2757f981b2c9,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
31ef2436529a51d2,c75818c15285ea30,river_to_wetland,3911,3911,88836,84925,31205,35116,1,1,2,2
10b348b03cd2d337,c763aa2c2976bc54,other_certified,14898,14898,14950,52,78,14976,1,1,2,2
af9bfd5d04a7e4e5,c772935dc7a45fcc,lake_to_river,69688,69688,905428,835740,23286,92974,1,1,2,2
5be138dbd1aac770,c78160a2c3c5889b,mixed_downstream,1,1,53816,53815,201560,201561,1,1,2,2
04074064cdfd650a,c7820bc41b7a9be6,mixed_downstream,30247,30247,71460,41213,116206,146453,1,1,2,2
d433e49b056879d4,c78ba7d44405c694,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
3e0d0a8011595a8a,c78c341c9b86df97,mixed_downstream,1,1,42499,42498,44719,44720,1,1,2,2
78c0d4fe292cffe5,c798e161543e7e33,other_certified,1,1,158076,158075,161055,161056,1,1,2,2
0d29f331f1569232,c79be13b0e19c5a6,other_certified,4966,4966,4992,26,25075,30041,1,1,2,2
5e74c602ab6ade0f,c7b7fec9a2326415,other_certified,3213,3213,4992,1779,26,3239,1,1,2,2
a9f38ecc24a7c82d,c7dcff169697aa20,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
dee31ad88b8d13e1,c7e1b03069f166c9,mixed_downstream,14141,14141,206553,192412,30718,44859,1,1,2,2
284dc95418a68522,c80b9849d894ae2b,other_certified,28509,28509,28535,26,60487,88996,1,1,2,2
dbb412471b422202,c80cfb1b0de1dd7a,other_certified,9172,9172,34046,24874,11376,20548,1,1,2,2
4dc53cd5b196927d,c825e2477dcc8b9f,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
fe656d57545e57d0,c838b9f71f4de504,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
e6b0378281789318,c839441566fe83b8,mixed_downstream,8220,8220,73741,65521,26,8246,1,1,2,2
6531fc3b040472b4,c84aa43dd6b7567a,other_certified,35012,35012,35038,26,23521,58533,1,1,2,2
dcb083bde610ce4c,c8514690957c3df9,mixed_downstream,16770,16770,63682,46912,4992,21762,1,1,2,2
63ec23071458b6d7,c85db5c47ebe8ba3,mixed_downstream,18218,18218,20731,2513,100362,118580,1,1,2,2
f4829c82110b383c,c86caacddf82f442,mixed_downstream,4966,4966,4992,26,182387,187353,1,1,2,2
879812b814bacb51,c86e122934b0ca68,other_certified,14898,14898,14976,78,4992,19890,1,1,2,2
e9958b4428830f8a,c89855ba6b6b2cee,river_to_wetland,21959,21959,21985,26,100258,122217,1,1,2,2
182aa808111445b3,c8af80cd77b7d37e,mixed_downstream,37606,37606,89208,51602,20233,57839,1,1,2,2
385b3e72c8d96df7,c8e09b7e0af416d2,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
a0b328d854c46186,c930273e2dd6b6bb,other_certified,21775,21775,21801,26,131403,153178,1,1,2,2
15becb5fdc098d86,c956b51097159ed6,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
a01ca2832d5ebb1e,c962b0e72ef18978,mixed_downstream,16241,16241,16293,52,480,16721,1,1,2,2
1c145a2e403b718f,c97720c794530097,other_certified,7213,7213,7239,26,4992,12205,1,1,2,2
75b2bfd8907688f3,c98dbbb9a4547bbe,wetland_to_river,10097,10097,10123,26,26,10123,1,1,2,2
898eff6905e1ca3b,c9e6dd708dab191e,mixed_downstream,4966,4966,4992,26,82484,87450,1,1,2,2
35599ee83b125d67,c9ebd7f193caeba9,other_certified,14898,14898,14924,26,9984,24882,1,1,2,2
787ce3109b05975c,ca17d3ee32a6d962,other_certified,1903,1903,9984,8081,4992,6895,1,1,2,2
818174afef731ef6,ca1e27f4c091cee1,mixed_downstream,73938,73938,306868,232930,140310,214248,1,1,2,2
894500590cf18548,ca2c7d4067d7cbea,mixed_downstream,15644,15644,26299,10655,4992,20636,1,1,2,2
d8f31a11d23ca3e0,ca60fcc8707c885f,mixed_downstream,23155,23155,153622,130467,81750,104905,1,1,2,2
a7fc0e84981d3a69,ca624291aba6af31,other_certified,21724,21724,21750,26,6901,28625,1,1,2,2
bce8794dc2bcd764,ca897f17577b5a2c,mixed_downstream,10375,10375,422067,411692,19859,30234,1,1,2,2
018930ea4292a8de,cabeb64c59ece896,other_certified,9932,9932,9984,52,52,9984,1,1,2,2
5a3e98cbf787efaa,cacbce3cec2436d0,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
c9efa69b133adbaa,cade78a261f4fac7,other_certified,4966,4966,4992,26,52,5018,1,1,2,2
0000000000000000,cadee79aaedb256e,mixed_downstream,0,0,39906,39906,126095,126095,1,1,1,1
d37763cb36674c6b,cae1113e59f4c40b,mixed_downstream,29742,29742,29768,26,119366,149108,1,1,2,2
b3a87960eded2a41,caebb6340fb9cd15,other_certified,2005,2005,34638,32633,17324,19329,1,1,2,2
1a5c9db59378bac8,cb420f2eb5f17a70,other_certified,22019,22019,35719,13700,17878,39897,1,1,2,2
109f62a58b53ddb8,cb926a9a7f08f41e,other_certified,9932,9932,9958,26,4992,14924,1,1,2,2
70e94e44049e66aa,cb9e3ff0e88a4ded,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
4cb51c268b022837,cbcc3f8b3e0f2ad3,mixed_downstream,42371,42371,376138,333767,2372,44743,1,1,2,2
e819d87147670d57,cbe11e26d55d5b90,mixed_downstream,6357,6357,50957,44600,72025,78382,1,1,2,2
ce66895a5736fc8b,cbfb74d96b21551c,mixed_downstream,1,1,96612,96611,119760,119761,1,1,2,2
bf05e883157bd28d,cc0bd1ced364a196,other_certified,32306,32306,63499,31193,11752,44058,1,1,2,2
9e160720137bee1a,cc1704e2bd98a914,other_certified,22298,22298,22350,52,26,22324,1,1,2,2
6d404cfb7d4107bd,cc3d88e8b5d39fa7,mixed_downstream,4966,4966,4992,26,934172,939138,1,1,2,2
eec92c66f7977593,cc411451e28a91e9,other_certified,11632,11632,11658,26,52,11684,1,1,2,2
0000000000000000,cc587437a192e71c,other_certified,0,0,18902,18902,40356,40356,1,1,1,1
a682d412500891fa,cc73551515d2d2e5,mixed_downstream,1,1,612002,612001,15467,15468,1,1,2,2
7c3c626d5133c415,cc764e5056e4f0cf,river_to_wetland,21814,21814,33794,11980,91461,113275,1,1,2,2
463773481621e039,ccca4233489ef788,other_certified,6412,6412,6438,26,3257,9669,1,1,2,2
d1081d99a4aec7de,cccaed96e7baa64d,other_certified,9872,9872,11097,1225,3335,13207,1,1,2,2
accc5eb064c0e57c,ccd31f436b7daf0b,other_certified,4167,4167,4992,825,14924,19091,1,1,2,2
680920752e9e177a,ccde0794186a51ca,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
77303d87ce8c7468,cce7ef2530d87a23,mixed_downstream,29796,29796,29952,156,38315,68111,1,1,2,2
73faa1177d8df448,cceeb1196adc8216,mixed_downstream,65022,65022,97981,32959,4992,70014,1,1,2,2
0d28728cc8856ba4,ccf43c96303b6712,other_certified,18096,18096,19422,1326,385966,404062,1,1,2,2
49aee4e8a0f17a28,cd1c92eecdaa8ecd,other_certified,12,12,4992,4980,4992,5004,1,1,2,2
2d1361c66cec0eef,cd5a5e7d84c6fd90,other_certified,35675,35675,35753,78,3054,38729,1,1,2,2
42684c463b1d2507,cd7ac705908fac5d,mixed_downstream,6046,6046,516084,510038,3261,9307,1,1,2,2
d51c6a4a02e1ee9b,cd7c48f6102dcec4,other_certified,1,1,154957,154956,111016,111017,1,1,2,2
bdc78d608f7f1c0e,cd8492ad7b70ec42,other_certified,8085,8085,8111,26,4992,13077,1,1,2,2
5641283745596be5,cd8843572301eb1f,other_certified,11611,11611,11637,26,11643,23254,1,1,2,2
0ccea1d1cd6d7da3,cdaad0026a354802,other_certified,11605,11605,11631,26,23319,34924,1,1,2,2
d9ce0d9c52bd1a78,cdbaff31bd7fbbd9,mixed_downstream,26693,26693,26771,78,35525,62218,1,1,2,2
4f4640255477d49c,cdd2c1e1de6c7588,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
0ea1fe049a84a6f0,cddd20c0e6eb3f5d,other_certified,11012,11012,11038,26,11045,22057,1,1,2,2
13028a6b323e1252,cdf53d485e8d6abf,other_certified,33173,33173,62086,28913,17108,50281,1,1,2,2
58d2594f9d663153,cdfcb6ef9b4eb1cb,wetland_to_river,9932,9932,9984,52,10914,20846,1,1,2,2
daf9ae650eaa123e,cdff203afdf2c1d0,other_certified,13178,13178,34506,21328,2846,16024,1,1,2,2
0000000000000000,ce067af46ec029d1,other_certified,0,0,140038,140038,74246,74246,1,1,1,1
102e999a8b1f8d7d,ce2e02e068445308,other_certified,7233,7233,9958,2725,4980,12213,1,1,2,2
0aa407d9c76a6fb2,ce31245a659c0b59,other_certified,11500,11500,11526,26,118044,129544,1,1,2,2
0000000000000000,ce3e8dd1eade8a64,other_certified,0,0,124424,124424,46185,46185,1,1,1,1
8725340fa5c116f2,ce45a573d7701bfa,other_certified,1,1,70024,70023,231386,231387,1,1,2,2
3563b0b00bbd921a,ce5d9231d161e432,other_certified,8136,8136,22677,14541,11356,19492,1,1,2,2
dad133492e461001,ce83a28d4ecc702f,other_certified,18339,18339,18365,26,20930,39269,1,1,2,2
95dd0c6436984afe,cede0c2a52935257,other_certified,38656,38656,38708,52,21130,59786,1,1,2,2
eeabd6282b96ff22,cee9827cbb1cf1f8,mixed_downstream,40171,40171,62048,21877,9984,50155,1,1,2,2
ff8201de865b1f93,cef995d125584899,other_certified,20250,20250,20276,26,19141,39391,1,1,2,2
1441531d6cdb9e3e,cefdb24951577e37,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
19458b71899851e8,cf02480667374a42,other_certified,9932,9932,9958,26,42778,52710,1,1,2,2
048b5be0d439f080,cf4ede937dc93ce3,other_certified,1,1,78981,78980,21004,21005,1,1,2,2
c7e0722ebdb10668,cf56b1843b7df6b9,mixed_downstream,7555,7555,7581,26,69403,76958,1,1,2,2
1156b36e6007547a,cf63a5366a1b5fb8,other_certified,52313,52313,52365,52,12029,64342,1,1,2,2
4df92f965f194816,cf8d33e323230f1f,other_certified,2783,2783,9984,7201,4992,7775,1,1,2,2
bb3fbb3391b40ae8,cfb90c1e7a80df90,other_certified,4966,4966,4992,26,76020,80986,1,1,2,2
4589540fd6654d00,cfde68d70c2f1738,mixed_downstream,1,1,89911,89910,666456,666457,1,1,2,2
114177b57313738b,cff6eb06e90859e6,river_to_wetland,195904,195904,196034,130,47243,243147,1,1,2,2
40c3417815608c63,d031c9a4761e5185,mixed_downstream,9932,9932,9958,26,101656,111588,1,1,2,2
37ee7d73a4b4c29b,d0338bf5f7c53481,other_certified,4966,4966,4992,26,650,5616,1,1,2,2
0dd63a5b4bc84311,d039e6a2f4559f92,river_to_wetland,23524,23524,23550,26,13456,36980,1,1,2,2
621ece53156e2fc4,d06aa27f34e742fc,other_certified,9426,9426,22208,12782,11124,20550,1,1,2,2
1ac730ade03e91d0,d07664e6a7069359,other_certified,18160,18160,18186,26,18189,36349,1,1,2,2
0000000000000000,d0887af578690efb,mixed_downstream,0,0,146453,146453,64469,64469,1,1,1,1
9ac18613968d72ec,d09739e17b1ba269,other_certified,7399,7399,9984,2585,4992,12391,1,1,2,2
cc90a407b160290f,d0a19223fc6ef524,mixed_downstream,118372,118372,149108,30736,190721,309093,1,1,2,2
d9e575a67a180a43,d0c93e966407a6fd,other_certified,11199,11199,11225,26,22514,33713,1,1,2,2
0000000000000000,d0e1e090fc16192b,other_certified,0,0,77646,77646,230973,230973,1,1,1,1
5014dcc9fba1e528,d112fa582dddf85f,other_certified,4148,4148,4992,844,14950,19098,1,1,2,2
0d0fdaa978c85abf,d120258529ef51fa,mixed_downstream,9932,9932,9958,26,106058,115990,1,1,2,2
9b113ff103db24d0,d182b07ad47f481b,other_certified,20820,20820,20846,26,26,20846,1,1,2,2
930f0846cdc09cc9,d1a0ef74aa9ce057,other_certified,3751,3751,4992,1241,37742,41493,1,1,2,2
2125f76dc5fb9292,d1a548d1e46142bb,other_certified,26956,26956,29201,2245,9984,36940,1,1,2,2
1527452525ed4f66,d1c6d1d9bb8e2deb,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
15d0ddbcc86d5735,d1ebb8b919c25f53,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
07d66267fa4c722a,d2095689e9484e7a,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
687ce7d16b44e60d,d292756f21705f65,mixed_downstream,13743,13743,62012,48269,4992,18735,1,1,2,2
0e385b764b48389b,d2c1956b1e54df47,other_certified,1,1,197586,197585,56488,56489,1,1,2,2
5d7e10fea9d55bde,d2c26787af328623,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
d635c9d0883a1bd9,d2e2956eb8eb74fb,other_certified,10740,10740,20307,9567,17700,28440,1,1,2,2
17a0c634d9be4bee,d2f6fd52ef3ddab4,mixed_downstream,111905,111905,111957,52,370308,482213,1,1,2,2
cc03d1feee5f88af,d3026ee688ef40df,mixed_downstream,8847,8847,48218,39371,146316,155163,1,1,2,2
717e654ac781c1d7,d3847f5ee609039e,other_certified,1,1,27473,27472,2718,2719,1,1,2,2
6d0bd04ae0ff2845,d38a7d73f45f8764,other_certified,4966,4966,4992,26,25190,30156,1,1,2,2
d05adf3b3143428d,d3925199b892623b,other_certified,8899,8899,9958,1059,4992,13891,1,1,2,2
0000000000000000,d3c945d61c625c35,other_certified,0,0,107848,107848,154492,154492,1,1,1,1
0aaf3b5cdabf76e3,d3cfcdb057ba83c0,other_certified,13233,13233,13259,26,26,13259,1,1,2,2
76fac5381b186d13,d3e42458beed13d3,other_certified,25716,25716,40492,14776,19044,44760,1,1,2,2
cbc508d9190614b2,d3fb0b1baeb239c0,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
1f74493d936d6842,d42e07d7cd31f78b,other_certified,4966,4966,4992,26,35398,40364,1,1,2,2
2b1e83e902d399ec,d44fc9376bd96822,mixed_downstream,1,1,3028,3027,51289,51290,1,1,2,2
cde3b630f9494a33,d45903f9ae6275fd,mixed_downstream,4966,4966,4992,26,49974,54940,1,1,2,2
4ac70de0f8c0600f,d470df0e8d12a330,other_certified,15518,15518,76699,61181,7114,22632,1,1,2,2
719eaad4e19c73e2,d47dc20aff103c99,other_certified,10892,10892,20653,9761,20670,31562,1,1,2,2
4c4be772789dec26,d48cab55f0619f0f,mixed_downstream,1,1,7920,7919,9753,9754,1,1,2,2
255bc84fd32ae04e,d4ac43f6ae9553b7,other_certified,16483,16483,22198,5715,12094,28577,1,1,2,2
50cd14f4019f8f69,d4b862deab7ef547,mixed_downstream,64058,64058,64188,130,81561,145619,1,1,2,2
5a680303fecff843,d4b98672a5b3dab0,other_certified,10987,10987,11013,26,11015,22002,1,1,2,2
187e579a38a678ea,d4d33298547606de,other_certified,21818,21818,21870,52,26,21844,1,1,2,2
24e7803b82918307,d501bf006772d5b8,mixed_downstream,12632,12632,12658,26,36621,49253,1,1,2,2
38525b044c202120,d53b3fb43e84634d,mixed_downstream,34696,34696,392192,357496,25470,60166,1,1,2,2
c216187c6b1416f9,d53b72c0d4f1f146,mixed_downstream,19578,19578,402819,383241,136870,156448,1,1,2,2
d76264d9d2deb70b,d54ce00e86d48a5f,other_certified,1,1,44026,44025,52773,52774,1,1,2,2
7dfd61963d74b8b4,d592a6ab5096aa26,other_certified,1,1,11897,11896,42034,42035,1,1,2,2
af03b484f2e1d189,d5969fb539c4f6c8,other_certified,12122,12122,54133,42011,26053,38175,1,1,2,2
90d2172281d968b0,d5a70f5a7516cb0f,other_certified,1,1,32106,32105,48475,48476,1,1,2,2
6d43b42ff1301de4,d5b8f429b66bd69f,other_certified,33018,33018,33070,52,52,33070,1,1,2,2
214a13f2bfe291ab,d5d814e8fafcdb28,mixed_downstream,62604,62604,62656,52,20638,83242,1,1,2,2
bae338385e42d1b6,d5de6277fff99944,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
5bb7cc8e090f52b2,d646f1c5838d5d46,mixed_downstream,5188,5188,101683,96495,24959,30147,1,1,2,2
bd7706b5b0bd1e79,d6802f2c906babd3,other_certified,19864,19864,19890,26,9984,29848,1,1,2,2
53694254b9d5e6fb,d680d0df5a36305b,other_certified,11597,11597,11623,26,11631,23228,1,1,2,2
08fa50c322fbd37a,d685cc91f1b99507,other_certified,49065,49065,49117,52,7337,56402,1,1,2,2
02d24df34f545462,d697b762c28a912a,other_certified,6491,6491,7866,1375,26,6517,1,1,2,2
71650e747685a8b6,d6b5386e657a1152,other_certified,4966,4966,4992,26,135878,140844,1,1,2,2
eb361b7fc8e1ec68,d6eb9ac611e7cb4d,other_certified,9932,9932,9984,52,9958,19890,1,1,2,2
8ffdf59876b4bbb7,d6fde6bd05f5c325,mixed_downstream,18595,18595,18621,26,100066,118661,1,1,2,2
c48ddadddc01967a,d72c68f30d5c0874,mixed_downstream,14163,14163,59654,45491,80556,94719,1,1,2,2
e6b06df0a3db4c1f,d73e900d2c230c10,other_certified,10928,10928,10954,26,26,10954,1,1,2,2
063fb271b8fa3a1e,d7725d9b6f7f0379,mixed_downstream,43423,43423,216545,173122,113710,157133,1,1,2,2
f84ae98ae647ac40,d78a2d14889468c7,river_to_wetland,261513,261513,1328328,1066815,550287,811800,1,1,2,2
8654c2854d7d9d37,d78e10c4dc6c4d8b,other_certified,1,1,154492,154491,132376,132377,1,1,2,2
060b859c278813f7,d7ce36fb21bf398d,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
d8a65e6d1deaded7,d804df024a2fd0af,mixed_downstream,39804,39804,39882,78,26,39830,1,1,2,2
99bc34f9e0cbe9ef,d809e2bebb04214d,other_certified,17282,17282,17308,26,32633,49915,1,1,2,2
c04fb716bc4939cd,d812974dad4802c2,other_certified,25432,25432,25484,52,1330,26762,1,1,2,2
88ed0a7a3a0cf5c1,d85e6871bae9a8e1,other_certified,4292,4292,9958,5666,4992,9284,1,1,2,2
53b871e3678e6cba,d8612a2cf7e4205e,river_to_wetland,21970,21970,21996,26,56209,78179,1,1,2,2
35d06a44a6cf432d,d86914e808f39ef0,mixed_downstream,30116,30116,30142,26,189179,219295,1,1,2,2
479cf127ee65733e,d88953225147e086,other_certified,10941,10941,10967,26,144500,155441,1,1,2,2
ba913789dc879119,d8a39af686c44201,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
17f8fcd5cdeedd8a,d8a613e2e76b548f,other_certified,6646,6646,12105,5459,8418,15064,1,1,2,2
67794fc21f350acf,d8cc9857643f7f7b,mixed_downstream,4966,4966,4992,26,51546,56512,1,1,2,2
8f18fd4d3c2a70cf,d8d6ad6e99168b38,river_to_wetland,13702,13702,17786,4084,7751,21453,1,1,2,2
9e19f54032c43b74,d8f807929f008f3e,mixed_downstream,32773,32773,341617,308844,48866,81639,1,1,2,2
bd1e129dc27fecf0,d92b02eba9b0a1c3,other_certified,1,1,1911,1910,47843,47844,1,1,2,2
14f76059aeb9cc68,d948003d684efe26,other_certified,9932,9932,9958,26,26,9958,1,1,2,2
07f435884ea20c35,d961c6746aabb1a5,other_certified,8062,8062,22081,14019,11072,19134,1,1,2,2
e9db53dfb366c65b,d969590f6615fbfc,other_certified,4966,4966,4992,26,1546,6512,1,1,2,2
66e97bcffef37c53,d975a6262c16f048,other_certified,24114,24114,24873,759,24944,49058,1,1,2,2
59cd65a39376c83f,d999eed19f976668,mixed_downstream,81567,81567,170558,88991,161693,243260,1,1,2,2
1641b6c0c5b71a75,d9b670bab73e0b7f,mixed_downstream,9932,9932,9984,52,21877,31809,1,1,2,2
cc2c8e5b447dee03,d9f313e872b38f77,other_certified,15336,15336,29943,14607,31782,47118,1,1,2,2
1f1d1312fadb4da8,d9fd3a116215b620,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
6f5a3d903a83f4a8,da19a4f9eede73a6,other_certified,51825,51825,51877,52,39966,91791,1,1,2,2
7803f60225438133,da32f172eb76fc3b,other_certified,11797,11797,11823,26,26,11823,1,1,2,2
a8a5986418627bb1,da61f4aa84bb5da3,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
d7c8568bcbaca094,da764622aa0914ba,other_certified,1461,1461,4992,3531,14976,16437,1,1,2,2
0ddc7b741b39964e,da844e90b62b1860,other_certified,1,1,46067,46066,48917,48918,1,1,2,2
e8efb105f76501b4,da8952eee664d199,other_certified,9932,9932,9958,26,52,9984,1,1,2,2
9ab7ba800de03ca6,dab422fd659d9cc6,mixed_downstream,2484,2484,65095,62611,86348,88832,1,1,2,2
edc39a4159f593bd,daf1f087c0c03195,mixed_downstream,18409,18409,70202,51793,36371,54780,1,1,2,2
9666f3095d40a9f1,db1f1067f0a26ca3,mixed_downstream,4966,4966,4992,26,279171,284137,1,1,2,2
c75b5d09bb47ef64,db43fe1ddc6eb0bd,other_certified,3420,3420,4992,1572,4992,8412,1,1,2,2
2e42bf7aeb818e34,db6272191b766da9,other_certified,1,1,120718,120717,12425,12426,1,1,2,2
1d1504167dca5128,db7e57edf7d4ddf7,other_certified,1,1,83108,83107,361567,361568,1,1,2,2
80d0f792a7a28f30,db8294d7862ee8d7,other_certified,4113,4113,4992,879,26,4139,1,1,2,2
57ab9a36c678428b,db8c5e686afeccd4,mixed_downstream,12015,12015,110892,98877,85782,97797,1,1,2,2
9e6c9c3bb721508b,db8d4210c7994d0e,other_certified,66119,66119,66145,26,78,66197,1,1,2,2
b711b2609124b3b2,dba413fc66492d84,other_certified,24448,24448,24474,26,52,24500,1,1,2,2
85557910754d92ce,dbfd70fdb800bd8b,mixed_downstream,22175,22175,50352,28177,26,22201,1,1,2,2
2f2ddef9bc0bc60d,dbfebfdfcb1c71d5,other_certified,15757,15757,19916,4159,34228,49985,1,1,2,2
a84abd9f1c969fd9,dc0c4235eef37bd7,other_certified,1,1,76549,76548,511372,511373,1,1,2,2
5c22a8165ebf040e,dc0c9c38900e4e1e,mixed_downstream,50954,50954,333380,282426,311222,362176,1,1,2,2
cc473409c13645d1,dc29b5795e950b65,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
146e5a0b2853c22e,dc3ee0240c07b192,other_certified,5930,5930,11436,5506,26,5956,1,1,2,2
1d708912322466d8,dc514a8a216b03df,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
6c00e61068e6c67f,dc567266d2462d6c,mixed_downstream,1,1,17009,17008,10658,10659,1,1,2,2
24b38b0018e6226e,dc580571f734cbf8,mixed_downstream,14753,14753,51290,36537,17460,32213,1,1,2,2
4d4902a135b90062,dc5f7dd13d92642b,mixed_downstream,14898,14898,14976,78,60958,75856,1,1,2,2
3a87de36b6ee203e,dc91876f941b47b6,other_certified,1848,1848,4992,3144,4992,6840,1,1,2,2
3c4a9812383375ff,dca23e642fbed2b4,mixed_downstream,20798,20798,20876,78,21882,42680,1,1,2,2
e1a05c25f2c0841a,dcee5f0b2be12017,mixed_downstream,4966,4966,4992,26,5476225,5481191,1,1,2,2
0000000000000000,dd050f82b49a9695,mixed_downstream,0,0,4992,4992,103632,103632,1,1,1,1
761db41c9025eb52,dd1e1c088061c83b,mixed_downstream,1,1,242809,242808,380520,380521,1,1,2,2
71ecf96d3900ba22,dd3f80d4dc3025df,other_certified,1,1,157198,157197,349872,349873,1,1,2,2
4007c71caa3dc087,dd4ab6f3b22d436c,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
dd29a59a562e5552,dd633d0e3f8a26a0,other_certified,4966,4966,4992,26,34234,39200,1,1,2,2
d3f11a1d5cf843dc,dd7cb6bd6687411d,mixed_downstream,34762,34762,34944,182,43040,77802,1,1,2,2
1be377301caaa04f,dd875466e32e882f,other_certified,50,50,9984,9934,4992,5042,1,1,2,2
07a74b13cab85419,ddb153ae8c33c947,other_certified,1,1,7715,7714,34632,34633,1,1,2,2
225115c03b154301,ddc54f8da6f8cfe8,other_certified,13168,13168,18552,5384,427,13595,1,1,2,2
e4736baa9712c1bc,de226a24f6852aec,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
7912f409f38c7c9b,de62a62e5e01a435,mixed_downstream,42134,42134,434320,392186,24000,66134,1,1,2,2
dcfce147201000b8,de6c11b3dc966287,wetland_to_river,4978,4978,5004,26,26,5004,1,1,2,2
9edda011d552d7b8,de6ccff3822ec8d2,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
c23617e08af48c0e,de72252c0a1951c2,other_certified,4966,4966,4992,26,114855,119821,1,1,2,2
0000000000000000,de7fdca4d9f6bd5b,wetland_to_river,0,0,9984,9984,41584,41584,1,1,1,1
7cf1f744a4045c8b,dea3d56369faf947,mixed_downstream,53975,53975,669397,615422,620524,674499,1,1,2,2
15e8775f8df1c21a,deb2863caca586e5,mixed_downstream,4966,4966,4992,26,42199,47165,1,1,2,2
000a884cf0153957,deb9d4f9c740a0e7,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
95d25dd82a7a8d89,dec88e26392db942,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
db7864110cfeaf93,dec92c051cce6dd1,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
2af97e45855a2ce1,ded99547d18c286f,other_certified,4966,4966,4992,26,14976,19942,1,1,2,2
eb82507714090e9e,df1818c2e2c06ae3,other_certified,9932,9932,9958,26,14976,24908,1,1,2,2
a11edd4f9811122f,df1ab769194ed5c3,other_certified,11613,11613,11639,26,18275,29888,1,1,2,2
1330c43ebac48a8d,df3591bb0e469151,other_certified,25625,25625,25651,26,26099,51724,1,1,2,2
82c2e9bda94e170c,df5c00b911f93b1d,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
7769bd3358a1175d,df65d284d740ee51,other_certified,1,1,19445,19444,5671,5672,1,1,2,2
