frame,elapsed_s,x,y,frame_ms,cpu_ms,draw_ms,finish_ms,present_ms,terrain_ms,complete_radius_m,pending_packages
231,3.866610,2.000,7.334,16.633600,16.581600,0.201200,0.000000,16.336400,0.000000,192.000,0
232,3.883435,2.000,7.417,16.825200,16.766100,0.202700,0.000000,16.534800,0.000000,192.000,0
233,3.900002,2.000,7.501,16.567200,16.469300,0.337900,0.000000,16.084200,0.000100,192.000,0
234,3.916647,2.000,7.584,16.645100,16.549900,0.348100,0.000000,16.155200,0.000100,192.000,0
235,3.933393,2.000,7.667,16.745700,16.655300,0.342100,0.000000,16.267800,0.000000,192.000,0
236,3.949952,2.000,7.751,16.559100,16.444600,0.436800,0.000000,15.940500,0.000000,192.000,0
237,3.966767,2.000,7.834,16.815100,16.718700,0.346200,0.000000,16.326900,0.000100,192.000,0
238,3.983341,2.000,7.918,16.573700,16.488700,0.285400,0.000000,16.159800,0.000000,192.000,0
239,4.000003,2.000,8.001,16.662200,16.585000,0.326800,0.000000,13.401800,2.826200,192.000,0
240,4.016999,2.000,8.084,16.995600,16.841800,0.282500,0.000000,16.499400,0.000100,192.000,0
241,4.033325,2.000,8.169,16.325900,16.239400,0.295000,0.000000,15.898500,0.000100,192.000,0
242,4.050062,2.000,8.251,16.737100,16.677500,0.269200,0.000000,16.380000,0.000100,192.000,0
243,4.066677,2.000,8.334,16.614900,16.566700,0.196700,0.000000,16.343400,0.000100,192.000,0
244,4.083396,2.000,8.417,16.719200,16.629500,0.176600,0.000000,16.429000,0.000100,192.000,0
245,4.100025,2.000,8.501,16.629000,16.541600,0.356000,0.000000,16.124400,0.000200,192.000,0
246,4.116646,2.000,8.584,16.620900,16.570600,0.186200,0.000000,16.352400,0.000100,192.000,0
247,4.133334,2.000,8.667,16.687800,16.635400,0.166700,0.000000,16.448600,0.000000,192.000,0
248,4.150044,2.000,8.751,16.710800,16.621700,0.225900,0.000000,16.360800,0.000100,192.000,0
249,4.166687,2.000,8.834,16.642200,16.545400,0.390300,0.000000,16.108800,0.000100,192.000,0
250,4.183313,2.000,8.918,16.626100,16.535200,0.385200,0.000000,16.103300,0.000100,192.000,0
251,4.200189,2.000,9.000,16.876000,16.822900,0.178900,0.000000,16.621000,0.000100,192.000,0
252,4.216686,2.000,9.085,16.497700,16.433900,0.242400,0.000000,16.156900,0.000100,192.000,0
253,4.233296,2.000,9.167,16.609800,16.550100,0.231400,0.000000,16.294500,0.000100,192.000,0
254,4.250001,2.000,9.251,16.704900,16.559300,0.252100,0.000000,16.247000,0.000200,192.000,0
255,4.266658,2.000,9.334,16.656700,16.551800,0.328400,0.000000,16.166300,0.000100,192.000,0
256,4.283292,2.000,9.417,16.633800,16.542000,0.327900,0.000000,16.139000,0.000100,192.000,0
257,4.299992,2.000,9.500,16.700200,16.623800,0.242500,0.000000,16.350400,0.000100,192.000,0
258,4.316729,2.000,9.584,16.736800,16.678900,0.156600,0.000000,16.495600,0.000100,192.000,0
259,4.333362,2.000,9.668,16.632800,16.551200,0.165500,0.000000,16.361500,0.000100,192.000,0
260,4.350000,2.000,9.751,16.638900,16.528100,0.319800,0.000000,16.127200,0.000200,192.000,0
261,4.366699,2.000,9.834,16.698700,16.607200,0.412100,0.000000,16.110800,0.000200,192.000,0
262,4.383387,2.000,9.917,16.687700,16.624600,0.166600,0.000000,16.434800,0.000100,192.000,0
263,4.400121,2.000,10.001,16.734100,16.623700,0.370400,0.000000,16.188600,0.000100,192.000,0
