stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
p5b3b3b,north,6,360.0,128.500,488.500,free_fly,957,2446,1.1938,155,0,0,0
p5b3b3b,north,6,356.0,128.500,484.500,free_fly,957,2448,0.8310,204,0,0,0
p5b3b3b,north,6,352.0,128.500,480.500,free_fly,957,2397,0.6795,204,0,0,0
p5b3b3b,north,6,348.0,128.500,476.500,free_fly,957,2397,0.6769,255,0,0,0
p5b3b3b,north,6,344.0,128.500,472.500,free_fly,957,2346,0.6675,255,0,0,0
p5b3b3b,north,6,340.0,128.500,468.500,free_fly,957,2346,0.6653,306,0,0,0
p5b3b3b,north,6,336.0,128.500,464.500,free_fly,957,2295,0.6617,306,0,0,0
p5b3b3b,north,6,332.0,128.500,460.500,free_fly,957,2295,0.9971,357,0,0,0
p5b3b3b,north,6,328.0,128.500,456.500,free_fly,957,2244,0.6898,357,0,0,0
p5b3b3b,north,6,324.0,128.500,452.500,free_fly,957,2244,0.7905,408,0,0,0
p5b3b3b,north,6,320.0,128.500,448.500,free_fly,957,2193,0.6675,408,0,0,0
p5b3b3b,north,6,316.0,128.500,444.500,free_fly,957,2193,0.6833,459,0,0,0
p5b3b3b,north,6,312.0,128.500,440.500,free_fly,957,2142,0.6696,459,0,0,0
p5b3b3b,north,6,308.0,128.500,436.500,free_fly,957,2142,0.9801,510,0,0,0
p5b3b3b,north,6,304.0,128.500,432.500,free_fly,957,2094,0.9017,507,0,0,0
p5b3b3b,north,6,300.0,128.500,428.500,free_fly,957,2102,1.3131,550,0,0,0
p5b3b3b,north,6,296.0,128.500,424.500,free_fly,957,2057,1.1537,544,0,0,0
p5b3b3b,north,6,292.0,128.500,420.500,free_fly,957,2058,0.7692,594,0,0,0
p5b3b3b,north,6,288.0,128.500,416.500,free_fly,957,2015,1.3364,586,0,0,0
p5b3b3b,north,6,284.0,128.500,412.500,free_fly,957,2022,1.2377,630,0,0,0
p5b3b3b,north,6,280.0,128.500,408.500,free_fly,957,1980,1.3646,621,0,0,0
p5b3b3b,north,6,276.0,128.500,404.500,free_fly,957,1984,1.0336,668,0,0,0
p5b3b3b,north,6,272.0,128.500,400.500,free_fly,957,1937,0.9867,664,0,0,0
p5b3b3b,north,6,268.0,128.500,396.500,free_fly,957,1938,0.7486,714,0,0,0
p5b3b3b,north,6,264.0,128.500,392.500,free_fly,957,1887,1.0234,714,0,0,0
p5b3b3b,north,6,260.0,128.500,388.500,free_fly,957,1887,0.7237,765,0,0,0
p5b3b3b,north,6,256.0,128.500,384.500,free_fly,957,1836,0.6747,765,0,0,0
