stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms
stage8,west,3,100.0,28.500,128.500,sprint,13561,2601,7.4185
stage8,west,3,102.0,26.500,128.500,sprint,13561,2601,1.9506
stage8,west,3,104.0,24.500,128.500,sprint,13561,2601,1.3525
stage8,west,3,106.0,22.500,128.500,sprint,13561,2601,1.0932
stage8,west,3,108.0,20.500,128.500,sprint,13561,2601,6.2732
stage8,west,3,110.0,18.500,128.500,sprint,13561,2601,1.4402
stage8,west,3,112.0,16.500,128.500,sprint,13561,2601,1.2602
stage8,west,3,114.0,14.500,128.500,sprint,13561,2601,1.1095
stage8,west,3,116.0,12.500,128.500,sprint,13561,2601,6.2928
stage8,west,3,118.0,10.500,128.500,sprint,13561,2601,1.5077
stage8,west,3,120.0,8.500,128.500,sprint,13561,2601,1.4141
stage8,west,3,122.0,6.500,128.500,sprint,13561,2601,1.3698
stage8,west,3,124.0,4.500,128.500,sprint,13561,2601,7.3684
stage8,west,3,126.0,2.500,128.500,sprint,13561,2601,1.5292
stage8,west,3,128.0,0.500,128.500,sprint,13561,2601,1.6370
stage8,west,3,132.0,-3.500,128.500,free_fly,13559,2601,1.3314
stage8,west,3,136.0,-7.500,128.500,free_fly,13557,2601,7.2014
stage8,west,3,140.0,-11.500,128.500,free_fly,13555,2601,2.0790
stage8,west,3,144.0,-15.500,128.500,free_fly,13553,2601,7.0795
stage8,west,3,148.0,-19.500,128.500,free_fly,13551,2601,1.8061
stage8,west,3,152.0,-23.500,128.500,free_fly,13549,2601,7.7685
stage8,west,3,156.0,-27.500,128.500,free_fly,13549,2601,1.6484
stage8,west,3,160.0,-31.500,128.500,free_fly,13549,2601,7.5316
stage8,west,3,164.0,-35.500,128.500,free_fly,13549,2601,1.8611
stage8,west,3,168.0,-39.500,128.500,free_fly,13549,2601,7.4018
stage8,west,3,172.0,-43.500,128.500,free_fly,13549,2601,1.7217
stage8,west,3,176.0,-47.500,128.500,free_fly,13549,2601,7.3402
stage8,west,3,180.0,-51.500,128.500,free_fly,13549,2601,1.8700
stage8,west,3,184.0,-55.500,128.500,free_fly,13549,2601,7.7713
stage8,west,3,188.0,-59.500,128.500,free_fly,13549,2601,1.8820
stage8,west,3,192.0,-63.500,128.500,free_fly,13549,2601,6.1762
stage8,west,3,196.0,-67.500,128.500,free_fly,13549,2601,1.5863
stage8,west,3,200.0,-71.500,128.500,free_fly,13549,2601,6.6480
stage8,west,3,204.0,-75.500,128.500,free_fly,13549,2601,2.0103
stage8,west,3,208.0,-79.500,128.500,free_fly,13549,2601,5.9523
stage8,west,3,212.0,-83.500,128.500,free_fly,13549,2601,1.4730
stage8,west,3,216.0,-87.500,128.500,free_fly,13549,2601,5.7987
stage8,west,3,220.0,-91.500,128.500,free_fly,13549,2601,1.5544
stage8,west,3,224.0,-95.500,128.500,free_fly,13549,2601,6.3189
stage8,west,3,228.0,-99.500,128.500,free_fly,13549,2601,1.5572
stage8,west,3,232.0,-103.500,128.500,free_fly,13549,2601,5.4813
stage8,west,3,236.0,-107.500,128.500,free_fly,13549,2601,1.4420
stage8,west,3,240.0,-111.500,128.500,free_fly,13549,2601,6.4977
stage8,west,3,244.0,-115.500,128.500,free_fly,13549,2601,1.5694
stage8,west,3,248.0,-119.500,128.500,free_fly,13549,2601,5.5658
stage8,west,3,252.0,-123.500,128.500,free_fly,13549,2601,1.3407
stage8,west,3,256.0,-127.500,128.500,free_fly,13549,2601,6.0544
stage8,west,3,260.0,-131.500,128.500,free_fly,13549,2601,1.8516
stage8,west,3,264.0,-135.500,128.500,free_fly,13549,2601,5.7414
stage8,west,3,268.0,-139.500,128.500,free_fly,13549,2601,1.5100
stage8,west,3,272.0,-143.500,128.500,free_fly,13549,2601,5.7151
stage8,west,3,276.0,-147.500,128.500,free_fly,13549,2601,2.7629
stage8,west,3,280.0,-151.500,128.500,free_fly,13549,2601,5.7400
stage8,west,3,284.0,-155.500,128.500,free_fly,13549,2601,1.4139
stage8,west,3,288.0,-159.500,128.500,free_fly,13549,2601,5.3926
stage8,west,3,292.0,-163.500,128.500,free_fly,13549,2601,1.4662
stage8,west,3,296.0,-167.500,128.500,free_fly,13549,2601,6.4214
stage8,west,3,300.0,-171.500,128.500,free_fly,13549,2601,1.4971
stage8,west,3,304.0,-175.500,128.500,free_fly,13549,2601,5.4877
stage8,west,3,308.0,-179.500,128.500,free_fly,13549,2601,1.3677
stage8,west,3,312.0,-183.500,128.500,free_fly,13549,2601,6.8571
stage8,west,3,316.0,-187.500,128.500,free_fly,13549,2601,1.5255
stage8,west,3,320.0,-191.500,128.500,free_fly,13549,2601,5.5643
stage8,west,3,324.0,-195.500,128.500,free_fly,13549,2601,1.4414
stage8,west,3,328.0,-199.500,128.500,free_fly,13549,2601,6.5263
stage8,west,3,332.0,-203.500,128.500,free_fly,13549,2601,1.5990
stage8,west,3,336.0,-207.500,128.500,free_fly,13549,2601,5.6097
stage8,west,3,340.0,-211.500,128.500,free_fly,13549,2601,1.4443
stage8,west,3,344.0,-215.500,128.500,free_fly,13549,2601,6.5994
stage8,west,3,348.0,-219.500,128.500,free_fly,13549,2601,1.5394
stage8,west,3,352.0,-223.500,128.500,free_fly,13549,2601,5.7604
stage8,west,3,356.0,-227.500,128.500,free_fly,13549,2601,1.5042
stage8,west,3,360.0,-231.500,128.500,free_fly,13549,2601,5.7488
stage8,west,3,364.0,-235.500,128.500,free_fly,13549,2601,1.8192
stage8,west,3,368.0,-239.500,128.500,free_fly,13549,2601,5.4649
stage8,west,3,372.0,-243.500,128.500,free_fly,13549,2601,1.6817
stage8,west,3,376.0,-247.500,128.500,free_fly,13549,2601,5.9652
stage8,west,3,380.0,-251.500,128.500,free_fly,13549,2601,1.5528
stage8,west,3,384.0,-255.500,128.500,free_fly,13549,2601,5.6099
stage8,west,3,388.0,-259.500,128.500,free_fly,13549,2601,1.5425
stage8,west,3,392.0,-263.500,128.500,free_fly,13549,2601,6.6011
stage8,west,3,396.0,-267.500,128.500,free_fly,13549,2601,1.6033
stage8,west,3,400.0,-271.500,128.500,free_fly,13549,2601,5.7978
stage8,west,3,404.0,-275.500,128.500,free_fly,13549,2601,1.6398
stage8,west,3,408.0,-279.500,128.500,free_fly,13549,2601,5.6869
stage8,west,6,404.0,-275.500,128.500,free_fly,13549,2601,1.6666
stage8,west,6,400.0,-271.500,128.500,free_fly,13549,2601,1.9368
stage8,west,6,396.0,-267.500,128.500,free_fly,13549,2601,4.8079
stage8,west,6,392.0,-263.500,128.500,free_fly,13549,2601,1.6742
stage8,west,6,388.0,-259.500,128.500,free_fly,13549,2601,5.6063
stage8,west,6,384.0,-255.500,128.500,free_fly,13549,2601,1.5255
stage8,west,6,380.0,-251.500,128.500,free_fly,13549,2601,5.2568
stage8,west,6,376.0,-247.500,128.500,free_fly,13549,2601,1.4935
stage8,west,6,372.0,-243.500,128.500,free_fly,13549,2601,5.8172
stage8,west,6,368.0,-239.500,128.500,free_fly,13549,2601,1.5352
stage8,west,6,364.0,-235.500,128.500,free_fly,13549,2601,5.2387
stage8,west,6,360.0,-231.500,128.500,free_fly,13549,2601,1.4761
stage8,west,6,356.0,-227.500,128.500,free_fly,13549,2601,5.7498
stage8,west,6,352.0,-223.500,128.500,free_fly,13549,2601,1.6419
stage8,west,6,348.0,-219.500,128.500,free_fly,13549,2601,7.2094
stage8,west,6,344.0,-215.500,128.500,free_fly,13549,2601,1.4914
stage8,west,6,340.0,-211.500,128.500,free_fly,13549,2601,5.4881
stage8,west,6,336.0,-207.500,128.500,free_fly,13549,2601,1.5992
stage8,west,6,332.0,-203.500,128.500,free_fly,13549,2601,5.2115
stage8,west,6,328.0,-199.500,128.500,free_fly,13549,2601,1.4280
stage8,west,6,324.0,-195.500,128.500,free_fly,13549,2601,5.1196
stage8,west,6,320.0,-191.500,128.500,free_fly,13549,2601,1.6636
stage8,west,6,316.0,-187.500,128.500,free_fly,13549,2601,5.9037
stage8,west,6,312.0,-183.500,128.500,free_fly,13549,2601,1.5096
stage8,west,6,308.0,-179.500,128.500,free_fly,13549,2601,5.0990
stage8,west,6,304.0,-175.500,128.500,free_fly,13549,2601,1.4416
stage8,west,6,300.0,-171.500,128.500,free_fly,13549,2601,5.3784
stage8,west,6,296.0,-167.500,128.500,free_fly,13549,2601,1.5442
stage8,west,6,292.0,-163.500,128.500,free_fly,13549,2601,5.1145
stage8,west,6,288.0,-159.500,128.500,free_fly,13549,2601,1.4359
stage8,west,6,284.0,-155.500,128.500,free_fly,13549,2601,5.3049
stage8,west,6,280.0,-151.500,128.500,free_fly,13549,2601,1.4741
stage8,west,6,276.0,-147.500,128.500,free_fly,13549,2601,6.1236
stage8,west,6,272.0,-143.500,128.500,free_fly,13549,2601,1.5034
stage8,west,6,268.0,-139.500,128.500,free_fly,13549,2601,5.4779
stage8,west,6,264.0,-135.500,128.500,free_fly,13549,2601,1.4725
stage8,west,6,260.0,-131.500,128.500,free_fly,13549,2601,5.7970
stage8,west,6,256.0,-127.500,128.500,free_fly,13549,2601,1.5144
stage8,west,6,252.0,-123.500,128.500,free_fly,13549,2601,5.1814
stage8,west,6,248.0,-119.500,128.500,free_fly,13549,2601,1.4866
stage8,west,6,244.0,-115.500,128.500,free_fly,13549,2601,5.1243
stage8,west,6,240.0,-111.500,128.500,free_fly,13549,2601,1.7570
stage8,west,6,236.0,-107.500,128.500,free_fly,13549,2601,5.1961
stage8,west,6,232.0,-103.500,128.500,free_fly,13549,2601,1.4181
stage8,west,6,228.0,-99.500,128.500,free_fly,13549,2601,5.3998
stage8,west,6,224.0,-95.500,128.500,free_fly,13549,2601,1.9299
stage8,west,6,220.0,-91.500,128.500,free_fly,13549,2601,6.1216
stage8,west,6,216.0,-87.500,128.500,free_fly,13549,2601,1.5200
stage8,west,6,212.0,-83.500,128.500,free_fly,13549,2601,5.5459
stage8,west,6,208.0,-79.500,128.500,free_fly,13549,2601,1.4828
stage8,west,6,204.0,-75.500,128.500,free_fly,13549,2601,5.7386
stage8,west,6,200.0,-71.500,128.500,free_fly,13549,2601,1.5158
stage8,west,6,196.0,-67.500,128.500,free_fly,13549,2601,5.3229
stage8,west,6,192.0,-63.500,128.500,free_fly,13549,2601,1.5116
stage8,west,6,188.0,-59.500,128.500,free_fly,13549,2601,5.1771
stage8,west,6,184.0,-55.500,128.500,free_fly,13549,2601,1.6066
stage8,west,6,180.0,-51.500,128.500,free_fly,13549,2601,5.4044
stage8,west,6,176.0,-47.500,128.500,free_fly,13549,2601,1.5409
stage8,west,6,172.0,-43.500,128.500,free_fly,13549,2601,5.2868
